MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
RL,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,844,GasA,Gd,N,FuseA,1445,2134,2,Gd,10,Typ,0,none,Detchd,1930.0,Unf,2,441,TA,TA,Y,none,none,none,214500
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,596,GasA,TA,N,SBrkr,596,1192,1,TA,6,Typ,0,none,Detchd,1920.0,Unf,1,189,Fa,Fa,N,none,GdWo,none,78000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,1728,GasA,TA,Y,SBrkr,1728,1728,2,TA,10,Typ,0,none,Detchd,2002.0,Unf,1,352,TA,TA,Y,none,none,none,119000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056,GasA,Fa,Y,SBrkr,1056,1056,1,TA,6,Typ,0,none,Attchd,1958.0,RFn,1,308,TA,TA,Y,none,none,none,139000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,none,3206,GasA,Ex,Y,SBrkr,1629,1629,2,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3,880,TA,TA,Y,none,none,none,284000
RM,Pave,none,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1358,GasA,Ex,Y,SBrkr,1358,1358,2,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,2,484,TA,TA,Y,none,none,none,207000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,943,GasA,Gd,Y,SBrkr,943,1638,2,TA,7,Typ,2,TA,Attchd,1998.0,Fin,2,472,TA,TA,Y,none,none,none,192000
RL,Grvl,none,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,1499,GasA,Ex,Y,SBrkr,1619,1786,2,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2,529,TA,TA,Y,none,none,Shed,228950
RL,Pave,none,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1922,GasA,Ex,Y,SBrkr,1922,1922,2,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,676,TA,TA,Y,none,none,none,377426
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1536,GasA,Ex,Y,SBrkr,1536,1536,2,Gd,7,Typ,0,none,Attchd,2002.0,RFn,2,532,TA,TA,Y,none,none,none,214000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,1208,GasA,Ex,Y,SBrkr,1621,1621,2,Gd,8,Typ,0,none,Attchd,1984.0,RFn,2,440,TA,TA,Y,none,none,Shed,202500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,1215,GasA,TA,Y,FuseA,1215,1215,1,TA,6,Typ,0,none,Attchd,1958.0,Unf,1,297,TA,TA,Y,none,none,none,155000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,967,GasA,Ex,Y,SBrkr,993,1908,2,Gd,9,Typ,0,none,Attchd,2002.0,Fin,2,431,TA,TA,Y,none,none,none,202900
RH,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,721,GasA,Gd,Y,SBrkr,841,841,1,TA,4,Typ,0,none,CarPort,1950.0,Unf,1,294,TA,TA,N,none,none,none,82000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,none,none,none,none,none,0,Wall,Fa,N,FuseA,1040,1040,2,TA,6,Typ,0,none,Detchd,1949.0,Unf,2,400,TA,TA,Y,none,none,none,87500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1684,GasA,Ex,Y,SBrkr,1684,1684,2,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,none,none,none,266000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,BLQ,536,GasA,TA,Y,SBrkr,536,1112,1,TA,4,Typ,0,none,Attchd,1976.0,Unf,1,336,TA,TA,Y,none,none,none,85000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,972,GasA,Gd,Y,SBrkr,972,1577,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,none,none,none,140200
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,958,GasA,TA,Y,SBrkr,958,958,1,TA,5,Typ,0,none,Attchd,1960.0,RFn,1,301,TA,TA,Y,none,none,Gar2,151500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1478,GasA,Ex,Y,FuseA,1478,1478,2,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,none,none,none,157500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,764,GasA,Ex,Y,SBrkr,764,1626,2,Gd,6,Typ,0,none,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,none,none,none,154000
RL,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1848,GasA,Ex,Y,SBrkr,1848,2728,2,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,none,none,none,437154
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,Unf,1869,GasA,Ex,Y,SBrkr,1869,1869,2,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,none,none,none,318061
RL,Pave,none,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1453,GasA,Gd,Y,SBrkr,1453,1453,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,none,none,none,190000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,Rec,616,GasA,TA,N,SBrkr,616,1111,1,TA,5,Typ,0,none,Detchd,1941.0,Unf,1,200,TA,Fa,Y,none,none,none,95000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,624,GasA,Gd,Y,SBrkr,720,720,1,TA,5,Typ,0,none,Detchd,2005.0,Unf,2,484,TA,TA,Y,none,none,none,105900
RL,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,940,GasA,Ex,Y,SBrkr,1192,1595,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,none,none,none,140000
RL,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,1200,GasA,Ex,Y,SBrkr,1200,1200,2,Gd,6,Typ,0,none,Attchd,1995.0,RFn,2,521,TA,TA,Y,none,none,none,177500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1158,GasA,Gd,Y,SBrkr,1167,1167,2,Gd,6,Typ,0,none,Attchd,1992.0,RFn,2,400,TA,TA,Y,none,none,none,173000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1142,GasA,TA,Y,SBrkr,1142,1142,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,none,MnPrv,none,134000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,1062,GasA,Ex,Y,FuseF,1352,1352,1,Gd,6,Min2,0,none,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,none,none,none,130000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1086,GasA,Ex,Y,SBrkr,1086,1924,2,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,none,none,none,280000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,888,GasA,Ex,Y,SBrkr,912,912,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,470,TA,TA,Y,none,MnPrv,none,156000
RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,883,GasA,Gd,Y,SBrkr,988,1505,1,TA,8,Typ,0,none,Detchd,1940.0,Unf,1,240,TA,TA,N,none,none,none,145000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,none,none,none,none,none,0,GasA,Ex,Y,SBrkr,495,1922,3,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,672,TA,TA,Y,none,none,none,198500
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,483,GasA,Gd,Y,SBrkr,483,987,1,Gd,5,Typ,0,none,Detchd,1972.0,Unf,1,264,TA,TA,Y,none,none,none,118000
RL,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,796,GasA,TA,Y,SBrkr,790,1574,2,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,none,none,none,190000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,672,GasA,Gd,Y,FuseA,672,1344,1,TA,6,Typ,0,none,Detchd,1964.0,Unf,1,468,TA,Fa,Y,none,none,none,147000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1394,GasA,Gd,Y,SBrkr,1394,1394,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,none,none,none,159000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1099,GasA,Gd,Y,SBrkr,1431,1431,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,296,TA,TA,Y,none,none,none,165000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,1268,GasA,Gd,Y,SBrkr,1268,1268,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244,TA,TA,Y,none,none,none,132000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,1063,GasA,Ex,Y,SBrkr,1287,1287,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,576,TA,TA,Y,none,none,none,162000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,953,GasA,Ex,Y,SBrkr,953,1664,2,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,460,TA,TA,Y,none,none,none,172400
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,none,none,none,none,none,0,GasA,TA,Y,SBrkr,1120,1588,2,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,680,TA,TA,N,none,none,none,134432
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,744,GasA,TA,Y,SBrkr,752,752,1,TA,4,Typ,0,none,Attchd,1984.0,Unf,1,264,TA,TA,Y,none,MnPrv,none,125000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,LwQ,608,GasA,TA,Y,SBrkr,1319,1319,1,TA,5,Min2,0,none,Attchd,1953.0,Unf,1,270,TA,TA,Y,none,GdWo,none,123000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847,GasA,Ex,Y,SBrkr,847,1928,2,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,434,TA,TA,Y,none,none,none,219500
RL,Pave,none,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,Unf,683,GasA,Gd,N,FuseA,904,904,0,Fa,4,Maj1,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,61000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,870,GasA,Ex,Y,SBrkr,914,914,1,TA,5,Typ,0,none,Detchd,1998.0,Unf,2,576,TA,TA,Y,none,none,none,148000
FV,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580,GasA,Ex,Y,SBrkr,1580,2466,3,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,610,TA,TA,Y,none,none,none,340000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1856,GasA,Ex,Y,SBrkr,1856,1856,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3,834,TA,TA,Y,none,none,none,394432
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,982,GasA,Ex,Y,SBrkr,1007,1800,2,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,463,TA,TA,Y,none,none,none,179000
RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,1026,GasA,TA,Y,SBrkr,1026,1691,2,Gd,6,Typ,1,Gd,Detchd,1924.0,Unf,1,308,TA,TA,Y,none,none,none,127000
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1293,GasA,Ex,Y,SBrkr,1301,1301,2,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,572,TA,TA,Y,none,none,none,187750
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,939,GasA,Ex,Y,SBrkr,939,1797,2,Gd,8,Typ,0,none,Attchd,2006.0,RFn,2,639,TA,TA,Y,none,none,none,213500
RH,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,784,GasA,TA,N,FuseA,784,784,1,TA,5,Typ,0,none,Detchd,1950.0,Unf,2,360,Fa,Fa,N,none,none,none,76000
RL,Pave,none,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1580,GasA,Ex,Y,SBrkr,1079,1953,2,Gd,9,Typ,2,Fa,Attchd,1992.0,Fin,2,501,TA,TA,Y,none,none,none,240000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1256,GasA,Ex,Y,SBrkr,1269,1269,2,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,430,TA,TA,Y,none,none,none,192000
RL,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,Unf,658,GasA,TA,Y,SBrkr,658,1184,1,TA,8,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,81000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1041,GasA,Ex,Y,SBrkr,1125,1125,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,1,352,TA,TA,Y,none,GdWo,none,125000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468,GasA,Ex,Y,SBrkr,1479,1479,2,Gd,6,Typ,0,none,Attchd,1999.0,RFn,2,577,TA,TA,Y,none,none,none,191000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1682,GasA,Ex,Y,SBrkr,1742,2332,2,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3,846,TA,TA,Y,none,none,none,426000
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Rec,BLQ,861,GasA,Ex,Y,SBrkr,961,1367,1,TA,7,Typ,0,none,Detchd,1978.0,Unf,1,384,TA,TA,Y,none,MnPrv,none,119000
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,804,GasA,Ex,Y,SBrkr,804,1961,2,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2,560,TA,TA,Y,none,none,none,215000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,Y,SBrkr,882,882,1,TA,5,Typ,0,none,Attchd,1959.0,RFn,1,294,TA,TA,Y,none,MnPrv,Shed,106500
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,788,GasA,TA,Y,FuseA,788,788,1,TA,4,Typ,2,TA,none,0.0,none,0,0,none,none,Y,none,GdWo,none,100000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,735,GasA,Gd,Y,FuseA,735,1034,1,TA,5,Typ,0,none,Detchd,1940.0,Unf,1,240,TA,TA,Y,none,none,none,109000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1144,GasA,TA,Y,SBrkr,1144,1144,1,TA,6,Typ,0,none,Attchd,1956.0,Unf,1,596,TA,TA,Y,none,none,none,129000
